prov_id,area_id,user_id,chnl_type,service_type,product_type,innet_months,total_times,total_flux,total_fee,pay_fee,sex,age,manu_name,term_type,max_rat_flag,is_5g_base_cover,is_work_5g_cover,is_home_5g_cover,is_work_5g_cover_l01,is_home_5g_cover_l01,is_work_5g_cover_l02,is_home_5g_cover_l02,activity_type,is_act_expire,comp_type,call_days,re_call10,short_call10,long_call10,bank_cnt,active_days01,active_days02,active_days03,active_days04,active_days05,active_days06,active_days07,active_days08,active_days09,active_days10,active_days11,active_days12,active_days13,active_days14,active_days15,active_days16,active_days17,active_days18,active_days19,active_days20,active_days21,active_days22,active_days23,game_app_flux,live_app_flux,video_app_flux,city_5g_ratio,city_level,is_5g
10,V0150400,42315d7e84845a4aec013f5c0b398e38,7,4,4,4,0.195317903,0.108893567,52.275,450,0,38,12,2,4,0,0,0,0,0,0,0,3,3,1,22,5.166666667,5,0.333333333,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06E-05,7,0
89,V0652201,c58d45b9441a3f3d096a2d448d7c19ff,10,4,5,113,0.798479185,9.170054123,69,400,1,51,4,4,4,0,0,0,0,0,0,0,9,3,1,28.375,8.375,21.375,1,4.75,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,246.3823967,9.71E-05,7,0
85,V0520100,14054c2fe134265cb1fe6e39f6b60c12,7,4,4,36,1.715724372,10.59900423,100.95,530,1,39,8,4,4,1,1,1,1,1,1,1,4,1,1,26.28571429,31.28571429,23.71428571,0.857142857,144.2857143,26,0,0,0,2,0,0,0,0,0,30,30,0,0,3,4,0,0,23,25,23,5,0,0,0.465330124,7124.552996,0.000829997,6,1
13,V0120000,791fb24ac4fc8133279f97747ca4775d,7,4,2,155,0.729027365,9.80930967,95.51666667,847,0,30,5,4,4,1,0,0,0,0,0,1,4,1,1,26.14285714,36.42857143,10,1.857142857,23.57142857,1,0,0,0,0,0,0,0,0,0,30,28,0,0,1,12,6,0,30,24,0,7,1,0,0,1142.421194,0.000113173,2,0
31,V0310000,e8a984a672c921536c7c7cb584d2257b,7,4,5,52,0.066257282,8.470437257,58,180,0,30,5,4,4,1,1,1,1,1,1,1,4,1,1,5.857142857,0.142857143,1,0.142857143,25,28,1,0,0,0,0,2,0,0,0,30,28,22,0,2,1,2,0,2,1,9,2,0,0,0.001216888,0,0.001135951,1,0
71,V0420100,a5bf722c05fbd800f27d38fb46c5ec3a,7,4,3,15,0.144404861,10.15310856,55.58333333,340,1,19,5,4,4,0,0,0,0,0,0,0,4,1,1,13.625,4.5,2,0,9.75,2,0,0,0,0,0,0,0,16,0,30,30,0,0,2,27,7,0,30,30,28,12,12,0,219.1975355,24873.30463,0.000319439,2,0
18,V0131000,64290e13ee6f228dce56ac326d705a1f,7,4,2,86,2.281819593,7.538609576,64.26333333,610,0,33,5,4,4,0,0,0,0,0,0,0,4,1,6,29.125,51.875,11.125,5.5,41.125,5,0,0,0,0,0,0,0,0,0,22,10,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2.91E-05,7,0
51,V0440600,0ba84618c6108713cebcbd3efe3d89b0,7,4,2,17,0.13137269,8.872126889,94,864.1,0,59,4,4,4,1,0,1,1,1,1,1,3,3,2,10,2.125,0.875,0.25,0,8,0,0,0,0,0,0,0,0,0,28,23,0,0,0,1,0,0,9,11,6,0,0,0,0,100.5800409,0.000674806,6,0
89,V0650400,4b9d4d2a28a1b652288c37f04814b970,7,4,2,39,3.261938069,10.35933963,99.01666667,630,1,35,3,4,4,0,0,0,0,0,0,0,4,1,1,30.25,41.625,35.375,13.875,0.875,2,0,0,0,0,0,0,1,0,0,30,30,0,0,0,0,0,0,27,5,7,0,1,0,0.048074722,15742.39158,6.19E-05,7,0
74,V0430800,0edf7ed0c30c4a8ce4cf840cd78bfd9d,9,4,3,28,0.101249132,9.672434213,51,320,1,19,3,4,4,0,0,0,0,0,0,0,4,1,1,4.5,3.75,0.375,0.5,0.125,4,0,0,0,0,0,0,1,1,0,30,29,0,0,0,0,1,0,10,5,7,0,0,0,0.000159264,8.495687485,7.09E-05,7,0
11,V0110000,2ae87c0b657319d7b3bb86787d2161b4,10,4,5,81,0.565646081,10.02927694,138.4666667,968.34,1,38,2,4,4,1,1,1,1,1,0,1,4,1,1,11.25,4.375,4.125,2,45.625,4,2,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,4,4,2,1,0,0,0,3045.941747,0.001014561,1,1
85,V0522200,f7c4cfb69faee3c6e83fd142feaef99b,7,4,2,3,5.028983957,9.863036354,181.85,6370,0,38,4,4,4,0,0,0,0,0,0,0,3,3,1,24.66666667,12.66666667,19.33333333,7.666666667,0,28,0,0,0,0,0,0,3,3,0,30,29,0,0,2,0,0,0,27,28,0,3,0,0,0,17190.14362,0.000759587,7,0
51,V0441900,0ac8217f48fc4069520d0216d2388615,9,4,3,32,7.191575511,9.732610104,90.8,725.89,0,24,5,4,4,0,0,0,0,0,0,0,4,1,2,30,16.375,24.125,5,25.25,30,1,0,0,0,0,1,0,30,0,30,30,0,0,5,4,0,0,30,24,26,1,0,0,0.014281273,2043.547651,0.000653892,6,0
91,V0210300,287252a6267d7586802fc7d8de03889e,7,4,3,13,0.786438058,11.26710042,146.1833333,880,1,27,5,4,4,0,0,0,0,0,0,0,4,1,1,24.25,5.25,8.875,2.75,2.625,27,0,0,0,0,0,0,1,6,0,30,30,0,0,7,11,2,0,30,30,21,16,28,0,159.7400322,18970.50334,0.00010976,7,0
76,V0410800,3169168bcfeca738aef55706a85e9401,7,4,2,36,1.1288983,9.483157664,65.82666667,700,1,33,5,4,4,0,0,0,0,0,0,0,4,1,6,29.5,11,19,0.25,8,2,0,0,0,0,0,0,0,0,0,30,25,0,0,1,1,1,0,22,17,3,0,1,0,0,2.216461182,9.41E-05,7,0
11,V0110000,2cc304a755dd9007c444cd5f9f78a5b6,10,4,2,21,0.275436761,7.658207515,69,500,1,39,2,4,4,1,1,0,1,0,1,0,2,3,2,16.25,6.75,3,1.375,38.25,17,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,0,5,1,1,2,0,0,0,0,0.001014561,1,0
86,V0532800,74a5b5dc3f20ab09fd8390b46cf5e1d2,10,4,2,98,2.210536502,9.159885493,112.25,800,1,45,2,4,4,0,0,0,0,0,0,0,4,1,1,30.16666667,0.5,18.16666667,10.83333333,9.833333333,30,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,1,0,10,14,1,0,4,0,0.04253006,709.3031359,0.000225264,7,0
51,V0440100,e95e1a136d509a18bbec631302389109,7,4,2,4,0.006773387,9.885830892,74.5875,600,1,30,2,4,4,1,1,0,0,0,0,0,3,3,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,21,21,0,0,0,1,2,0,19,19,18,17,0,0,0,6043.205498,0.002355841,1,0
97,V0232300,82faf9e6b271652f6c19bb0ef2daacd6,9,4,2,30,1.087528617,9.478453115,600,3140,0,18,2,4,4,0,0,0,0,0,0,0,3,3,2,28.875,62.125,28.875,3,20.375,20,0,0,0,0,0,0,0,1,0,30,30,0,0,0,1,1,0,21,11,9,0,1,0,0,1022.191669,3.53E-05,7,0
76,V0410900,8f48b6e05a7260ea500b5c3c120da077,7,4,5,29,0.148645657,10.11025674,56.98333333,300,0,18,7,4,4,0,0,0,0,0,0,0,4,1,1,10.5,2.25,3.625,0.75,12.75,10,0,0,0,0,0,1,0,1,0,17,17,0,0,2,2,1,0,14,10,3,1,0,0,0.004333496,2674.452991,9.12E-05,7,0
31,V0310000,e2928009887627c869ede7c4f408990d,9,4,5,76,2.374219269,9.489654837,299.0666667,1175,1,35,5,4,4,1,1,1,1,1,1,1,1,2,4,28.14285714,43.28571429,12.57142857,2.857142857,53.28571429,30,7,0,0,0,0,0,2,2,1,30,30,1,0,8,10,1,0,16,25,15,9,0,0,0.006008148,1550.157421,0.001135951,1,0
84,V0612101,63f3862c61992029345006d67114c96d,9,4,3,37,3.115378559,10.97394739,129.3166667,750,1,25,2,4,4,0,0,0,0,0,0,0,4,1,1,29.25,25.25,16.75,6.125,1.625,8,7,0,0,4,0,0,1,3,0,30,30,5,0,8,24,3,0,29,30,20,14,7,0,0.000527382,4047.647087,0.000148351,7,0
87,V0622901,232dc850c8cd87b819c874eada6340ec,9,4,3,29,0.714818271,8.678012972,55.2,330,1,39,3,4,4,0,0,0,0,0,0,0,4,1,1,23,17.5,4.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156651,7,0
74,V0431000,1a9c8b89203604e0fefde7754a49ef7f,3,4,5,11,0.684405141,8.391741689,68,400,1,44,2,4,4,0,0,0,0,0,0,0,4,1,2,27,1.875,10.625,1.625,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,3,0,0,0,0,0,0,9.521052361,0.000204723,7,0
34,V0320500,876358affecaa442067e45472cd5f708,7,4,5,51,3.231329418,8.567240407,76.18333333,500,1,30,5,4,4,0,0,0,0,0,0,0,4,1,1,30,158.625,145.125,0,11.125,2,0,0,0,0,0,0,0,0,0,25,23,0,0,1,0,0,0,4,2,4,0,0,0,0,143.9555712,0.000542176,2,0
11,V0110000,52a6230a8dbfc3768be47267e494b066,9,4,3,29,0.246844709,10.99446821,122.35,720,0,19,5,4,4,1,0,0,0,0,1,1,4,1,1,14.25,6.5,6.25,1.5,13.375,16,0,0,0,0,0,0,0,28,0,30,30,0,0,7,25,20,0,30,30,23,21,9,0,0,32891.11761,0.001014561,1,0
10,V0150100,f471781ddc63267e5e1e673990611b7d,1,4,4,12,4.207098085,7.981889174,66.26666667,900,1,21,3,4,4,0,0,0,0,0,0,0,4,1,1,29.875,17.5,543.375,0.25,0,1,0,0,0,0,0,0,2,1,0,30,30,0,0,0,0,0,0,8,30,25,0,0,0,0,0,0.000168882,6,0
34,V0320500,c250cd49f3a1cea0c774aea1bf766e2b,9,4,3,25,0.251344157,9.394061627,65.26666667,422.68,0,27,3,4,4,1,1,1,0,0,1,0,4,1,1,12.25,4.375,1.125,0.875,6.375,28,0,0,0,0,0,0,0,1,0,28,24,0,0,0,0,1,1,24,10,19,0,0,0,1.864456177,3680.515707,0.000542176,2,1
18,V0130100,13b5f5528f101c0b61d17fad294aad93,9,4,3,23,0.302533086,11.03820218,119.9,650,1,26,3,4,4,0,0,0,0,0,0,0,4,1,1,20.625,4.5,6.875,0.125,2.5,3,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,25,13,7,0,2,0,0,5588.026644,5.48E-05,6,0
17,V0372900,62288e45c84001e2c5b949e3a55de2e7,9,4,3,29,0.169728553,9.282436009,51.86666667,320,0,19,6,4,4,0,0,0,0,0,0,0,4,1,1,17.125,0.875,3.875,1.75,3.375,15,0,1,0,0,0,0,0,0,0,30,30,0,0,0,4,8,0,30,18,15,10,0,0,0,4844.956389,5.30E-05,7,0
38,V0350500,e93d7c3ec9e8339cba3f28268a59f315,9,4,5,16,2.361103291,8.814224438,86.725,510,0,30,3,4,4,0,0,0,0,0,0,0,4,1,1,29.85714286,20.28571429,41.57142857,7.714285714,11.42857143,30,0,0,0,0,0,0,10,0,0,30,29,0,0,0,8,0,0,20,30,3,1,23,0,0.000747681,1596.071679,0.000312812,5,0
17,V0372900,4fc4e9a1d9984d01833ce4bb9c6d75d3,7,4,5,20,1.349968346,9.232652658,68.65833333,1016.67,0,37,4,4,4,0,0,0,0,0,0,0,4,1,4,25.5,23.375,3.875,4.875,0.75,23,0,0,0,1,0,0,0,9,0,30,30,0,0,2,0,0,0,28,15,0,2,18,0,0,88.93432999,5.30E-05,7,0
17,V0370600,8d204b518b0041821632866aa25d1ba4,7,4,5,40,0.916010459,9.605629461,84.33333333,188.47,1,28,3,4,4,0,0,0,0,0,0,0,4,1,1,24.125,11.75,4.75,0.625,0.375,19,0,0,0,0,0,0,1,3,0,30,30,0,0,0,2,0,0,26,30,13,1,1,0,0,4113.478781,3.25E-05,5,0
89,V0654301,a559b022e3ba0fe0ca0907c6440757f2,1,4,5,19,0.007387063,9.432959964,52.31666667,360,1,21,3,4,4,0,0,0,0,0,0,0,9,3,1,1.375,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,29,28,0,0,1,0,1,4,22,0,3,0,0,0,0.829348564,4785.507835,0.000310785,7,0
11,V0110000,b8e4224304472cf5b02d7c0d4ab84674,7,4,3,24,1.573992423,9.629970539,58.44166667,404.68,1,55,4,4,4,1,0,0,0,0,1,1,4,1,1,25.625,53.875,5.25,16,5.625,19,0,0,0,0,0,0,3,0,0,25,23,0,0,3,1,0,0,26,20,1,0,1,0,0,9388.727441,0.001014561,1,0
17,V0371000,d54ddd54f5c263153e80347d312bf564,10,1,4,26,0,0,109,0,1,29,5,4,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02E-05,4,0
71,V0420100,7d4efa208014d8a066363623a017c343,7,4,5,76,3.416599362,9.390872716,161,1100,1,36,2,4,4,1,0,0,0,0,1,1,4,1,1,30,1.625,11.75,2.625,36.75,29,2,0,0,0,0,0,1,2,0,29,29,0,0,9,3,1,0,28,29,1,17,0,0,0,5027.890596,0.000319439,2,0
30,V0340100,b7d3db2a7c135ce58e67b93aa8007316,9,4,3,25,0.45260695,10.31564025,93.93333333,700,1,23,6,4,4,0,0,0,0,0,0,0,4,1,4,22.375,1,12.75,1,8,30,1,0,0,0,0,0,3,3,0,30,30,0,0,5,12,3,0,30,30,7,15,1,0,0.422079086,6618.700028,0.000282825,6,0
91,V0210100,d81e688380e432b81dd3448e296d91fb,7,4,5,43,0.09946961,6.767745176,51.56666667,437.1,0,25,5,4,4,1,1,0,0,0,0,0,4,1,1,6.875,0.375,1,0.25,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181293,2,0
51,V0440100,a516f57a1925fb75b72d5ae60f574d23,7,2,5,167,1.713102444,5.734432611,71.06666667,450,1,50,10,4,4,1,1,1,1,1,1,1,4,1,1,29.125,2.125,8.375,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002355841,1,0
76,V0411000,ce3f0ed3cfd7407dc420972126e61ce9,5,4,5,34,1.060755978,7.637668769,66.53333333,0,1,29,8,4,4,0,0,0,0,0,0,0,12,2,4,27.875,8.75,12.625,1.25,0.125,7,0,0,0,1,0,0,0,0,0,26,26,0,0,0,0,0,0,24,17,1,1,0,0,0.029854774,610.162159,0.000102909,7,0
91,V0210200,ddf534a1fced2408c04006b65f26b6a0,7,4,5,31,0.384267492,9.357737806,79.54166667,173.45,0,41,4,4,4,0,0,0,0,0,0,0,4,1,1,16.75,3,3.25,0.625,77.375,27,23,0,0,0,0,0,0,2,0,29,29,0,0,2,1,0,0,17,18,26,3,0,0,0.018577576,0,0.000200527,3,0
51,V0440901,d0407bd57273cbb851904d515fa04328,7,4,5,28,0.17652995,9.992544536,108.8833333,583.15,0,45,2,4,4,0,0,0,0,0,0,0,4,1,1,7.875,0,1.125,0,2,3,0,0,0,0,0,0,0,0,0,26,25,0,0,1,1,1,0,23,4,0,10,0,0,0.050059319,1352.072314,0.0002852,7,0
76,V0412300,e96f345d48e11e145b22b1aab4d99941,9,4,3,10,0.650670994,10.19810934,60.3,344.19,1,18,2,4,4,0,0,0,0,0,0,0,4,1,1,24.5,0.125,14.75,3.125,2.875,0,0,0,0,0,0,0,0,1,0,30,28,0,0,0,0,1,0,27,8,2,0,0,0,0.007834435,4129.222866,7.87E-05,7,0
76,V0410900,faa3a43235de7e8d81339ce696d4666d,10,4,2,12,2.504454105,9.713736358,335.36,0,1,26,5,4,4,0,0,0,0,0,0,0,4,1,6,30.125,0.5,30.875,4.125,6.75,16,0,0,0,0,3,0,1,0,0,30,30,0,0,0,0,2,0,17,2,23,1,0,0,78.96542645,1867.574394,9.12E-05,7,0
11,V0110000,9b104477c80bd8c23241bee9bc8e9c12,10,1,2,126,0.627118991,8.656963833,58,400,0,27,5,4,4,0,0,0,0,0,0,0,4,1,1,8.125,5.5,2.375,1.25,27.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014561,1,0
90,V0220800,6eda833a1cdd903ecc6acaee03855778,9,4,3,16,0.634273445,10.61403998,62.86666667,450,1,18,2,4,4,0,0,0,0,0,0,0,4,1,1,18,0.125,2,5.125,0,27,0,0,0,2,0,0,0,2,0,30,30,0,0,4,5,4,0,30,19,22,23,1,0,0.464017868,23675.98234,1.93E-05,7,0
85,V0520100,8f2fb169118d4aa5c9e1a69327e66659,9,4,3,27,1.9677739,9.22405751,110.9833333,900,1,27,2,4,4,1,1,0,0,0,0,0,4,1,2,30.28571429,51.85714286,24.85714286,8.714285714,2,16,0,0,0,0,0,0,6,0,0,30,30,0,0,10,14,1,0,23,11,9,5,0,0,0,0.001133919,0.000829997,6,0
71,V0420100,41e0c1f688ec63a79d92c1f11ddda00c,3,1,5,26,0,0,277,0,0,27,5,4,2,0,0,0,0,0,0,0,1,3,2,0,0,0,0,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319439,2,0
10,V0150200,b223907ec60c131848352c691b4625d9,7,4,5,99,0.660996856,9.507829897,60.6,430,1,58,3,4,4,0,0,0,0,0,0,0,4,1,1,22.85714286,0,3.714285714,3.571428571,2.142857143,11,0,0,0,0,0,0,0,0,0,30,30,0,0,1,0,0,0,14,30,2,0,0,0,0.006597519,2867.524285,7.09E-05,7,0
18,V0130600,9c7ee8a98363b7aeda42f5ce7a53d706,10,4,2,19,0.173154931,10.91302322,74.28833333,0,1,47,2,4,4,0,0,0,0,0,0,0,4,1,6,8,0.375,0.625,0.75,5.375,9,0,0,0,0,0,0,0,0,0,28,20,1,0,4,7,3,0,24,14,22,4,0,0,0.040613174,600.0349979,0.000256247,7,0
51,V0440600,2f47132db23f280efc0c55b7e4aa7827,3,4,6,40,0.550005283,9.089655118,71.31666667,390,0,24,5,4,4,1,1,1,1,1,1,1,4,1,1,21.25,2.625,4.875,1,23.75,17,0,0,0,1,0,0,0,12,0,30,30,0,0,0,30,12,0,27,26,17,7,0,0,0,1234.964328,0.000674806,6,0
30,V0342100,86e02bf6eeeb1cce9fb8009e5a71141d,7,4,3,13,0.75388238,8.705416712,73.46666667,525,0,36,2,4,4,0,0,0,0,0,0,0,4,1,2,26.875,4.25,5.375,2.625,8.5,26,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,2,0,21,22,11,1,2,0,0.002020836,1519.396283,0.000164337,7,0
74,V0430100,be5fdd0a8c6c4d4c4585781cc72c0f58,7,4,4,70,1.235497952,11.25044499,55.55333333,694,1,26,2,4,4,0,0,0,0,0,0,0,4,1,6,23.75,4.25,5.875,4.5,16.25,26,0,0,0,0,0,0,0,0,0,30,29,26,0,1,0,2,0,28,24,21,0,0,0,0.28604126,4269.466002,0.000356155,3,0
17,V0370400,8535fc7bcf0b3e40be745d06c5472303,7,4,5,17,0.075255524,11.05521818,63.95,242.61,0,19,2,4,4,0,0,0,0,0,0,0,3,3,1,5.75,1.125,2.5,0,0,29,0,0,0,3,0,0,0,1,0,30,30,0,0,0,13,8,0,30,26,8,30,5,0,0,18705.68562,4.44E-05,7,0
85,V0520100,889ccec28ac7f933a10b481dc1842217,7,2,5,90,0.276360688,3.430059456,52,270,1,46,12,3,3,0,0,0,0,0,0,0,4,1,1,16.14285714,1,3.714285714,1.857142857,6.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829997,6,0
31,V0310000,16d0bb8156459fbdd0847438dfd7ceea,9,4,3,27,0.481369192,9.255565366,54.46666667,360,0,26,2,4,4,1,1,0,0,0,1,0,4,1,1,21.57142857,0,4.571428571,0.142857143,2.285714286,25,0,0,0,0,0,0,0,21,0,30,30,0,0,17,14,0,0,15,27,2,12,15,0,0,0.001296997,0.001135951,1,0
91,V0211300,951aabecf1ee94d296618a32236ea3ce,10,4,3,48,0.012883438,4.276109587,59,400,1,43,2,4,4,0,0,0,0,0,0,0,4,1,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99E-05,7,0
74,V0430500,5140ebfeec8c4ba0cebd86bf1a5587fd,3,4,5,39,0.401874496,6.885194957,53.805,273.13,1,39,4,4,4,0,0,0,0,0,0,0,4,1,1,26.125,1.375,17.625,0.125,1.25,1,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,5,2,0,0,0,0,0.086327553,1369.641065,0.00011202,7,0
75,V0360100,3169a3bbeee274dea7bb01d0639c27fb,3,4,5,63,0.154695429,9.888191039,88,500,0,24,5,4,4,1,1,1,1,0,0,0,4,1,1,15.66666667,0,6.833333333,0.333333333,22.5,0,0,0,0,26,0,0,0,13,0,30,30,0,0,10,30,12,0,25,29,26,8,1,0,0,6526.813169,0.000494372,6,0
74,V0430100,be6a989fcf3f27144c37eb0d36236d17,3,3,6,96,3.330824195,0.015900836,82.91666667,400,1,29,2,4,3,1,1,1,1,1,1,1,4,1,1,30.125,201,137.375,2.625,24.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356155,3,0
18,V0130100,9ba0dab0c1871b83afff586dd0c97a04,10,4,2,98,0.979175173,7.639329593,140.5566667,800,1,41,2,4,4,0,0,0,0,0,0,0,4,1,1,25.875,32,16,1.5,20.375,4,0,0,0,0,0,0,0,1,0,26,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5.48E-05,6,0
76,V0410400,7b46b1e7833e7b94b865fdd82b49da23,9,4,3,34,0.358522086,10.15144122,58.25,340,1,24,5,4,4,0,0,0,0,0,0,0,4,1,1,21.5,24.625,3.625,0.625,1.875,7,0,0,0,0,0,0,5,0,0,29,28,2,0,0,0,1,0,18,7,26,0,0,0,0.026422501,5719.1583,0.000173831,7,0
76,V0411000,e23b146b5e539846ef0826cf29987826,1,4,2,11,2.389811063,8.55079535,105.495,980,1,29,3,4,4,0,0,0,0,0,0,0,3,3,6,29.875,128.75,21.375,8,33.5,7,0,0,0,0,0,0,0,1,0,30,28,0,0,0,0,0,0,4,4,8,0,0,0,0,168.8319855,0.000102909,7,0
76,V0412901,ff8f9ea4ecac6678086493c455c231c5,4,4,2,7,0.030844633,6.059988912,99.12,0,0,42,3,4,4,0,0,0,0,0,0,0,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245719,7,0
59,V0450100,cd6ff45bcd90b5f83177598f58d7acb4,7,4,5,59,2.818479282,8.107347746,69.02666667,794,1,56,6,4,4,0,0,0,0,0,0,0,1,3,1,28.25,79.375,19.25,16.75,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09E-05,6,0
71,V0420100,9e4932edc69cb58e762c608fb2282126,7,4,5,63,0.135563747,9.778855588,124.8333333,779.12,0,23,7,4,4,0,0,0,0,0,0,0,4,1,1,5.375,0,1.5,0.125,18.5,7,0,0,0,0,0,0,0,0,0,22,23,0,0,0,2,0,0,1,4,2,0,2,0,0,0,0.000319439,2,0
51,V0440100,4a4cef8606fcfee94a02895411b215af,7,4,2,92,1.413380072,8.789413279,110.025,644.95,1,44,4,4,4,1,1,1,1,1,1,1,4,1,1,28.125,6.375,6.875,0.625,41.875,28,1,0,0,1,0,0,1,18,0,30,30,0,0,1,5,0,0,4,9,0,5,0,0,0,2.648691177,0.002355841,1,0
18,V0130200,7a511e521622df986994621951bcfbe6,7,4,2,16,0.022291189,9.140256533,64,100,0,37,4,4,4,0,0,0,0,0,0,0,2,3,5,2.5,0,0.125,0,0.125,4,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,3,1,0,0,0,0,0.000692368,124.7747316,1.86E-05,5,0
11,V0110000,f135182e207df09de8c5b05a544c9757,10,4,5,58,0.279249034,8.393807809,128,710,0,27,5,4,4,0,0,0,0,0,0,0,4,1,1,23.5,2.5,6.25,0,24.875,1,0,0,0,0,0,0,0,0,0,21,21,0,0,0,19,2,0,1,2,6,4,0,0,0,0,0.001014561,1,0
18,V0130200,e24d26b719e8b246c76a3e6628605d16,7,4,5,39,0.381785501,9.209207983,53,420,0,47,4,4,4,0,0,0,0,0,0,0,12,2,1,22,11.625,6.25,1.125,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,39.48911285,1.86E-05,5,0
31,V0310000,48183dc083e3a2d0ea4bba63e1d3b9ff,7,4,2,64,1.88532084,10.19036105,131.5833333,1250,0,48,4,4,4,0,0,0,0,0,0,0,1,3,1,28.28571429,82,17.85714286,9.285714286,9.714285714,30,0,0,0,0,0,0,2,0,0,30,30,0,0,1,0,0,0,30,30,3,1,0,0,3.762839317,22762.78772,0.001135951,1,0
87,V0622100,1b3f373d63d0bca1b4844406ffa6c8f2,4,4,2,29,4.315816576,10.33544417,209.2916667,1100,0,33,2,4,4,0,0,0,0,0,0,0,5,3,1,29.66666667,88,29.33333333,3.833333333,7,30,0,0,0,0,0,0,1,0,0,30,30,0,0,0,3,1,0,30,30,0,0,7,0,0,0,0.000134575,7,0
97,V0230100,bb517a4dfb51e25efe3f388e16bacf8d,7,4,5,34,0.198668462,7.697622312,58,0,1,26,3,4,4,0,0,0,0,0,0,0,4,1,2,14.5,0.875,3.5,1.25,0.375,21,0,0,0,0,0,0,0,1,0,30,22,0,0,0,0,0,0,4,24,6,3,0,0,0,11.72803211,5.56E-05,6,0
90,V0220300,17a30dad305bc701ae546bf6f0b92dbd,4,4,4,26,0,2.149783153,80.94333333,0,1,48,5,4,4,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-05,7,0
76,V0410100,cad02fbbf99df18835abe550f6f5dfe3,10,4,4,59,4.595267949,9.496542682,82.71833333,1080,1,32,2,4,4,0,0,0,0,0,0,0,3,3,6,30.125,43.375,30.625,9.875,72.375,6,0,0,0,0,0,0,0,0,0,30,30,0,0,1,1,0,0,13,2,9,0,2,0,0,1557.17867,0.00049,3,0
76,V0413000,7b3560a05c83476c025faf1b0410b69b,10,4,4,2,0.008538932,6.499428936,54.73,200,0,25,2,4,4,0,0,0,0,0,0,0,3,3,6,0.25,0.75,1,0,3,1,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9.44E-05,7,0
34,V0320500,5fbeca1a3584228021c6937e3e6b326a,1,4,5,168,0.936979878,6.464645128,58,300,1,53,5,4,4,0,0,0,0,0,0,0,4,1,1,28.625,2,8.625,1.5,9.625,0,0,0,0,0,0,0,0,0,0,30,17,0,0,0,0,0,0,1,19,0,0,0,0,0.000263214,2.814437866,0.000542176,2,0
84,V0610100,93511b0ce5418dbd3d06ada246102b5c,7,4,2,7,1.032473165,9.181766139,102.075,90,0,21,5,4,4,1,1,0,0,0,1,0,5,3,2,19.5,22.5,41.5,12,0,15,0,0,0,0,1,0,0,25,0,26,26,0,0,0,4,11,1,26,3,21,0,0,0,0.058533669,8802.501137,0.000328096,2,0
